Distance,Measured,Free Space loss Predicted,ITM Predicted,DNN Predicted,ITM Squared Error,DNN Squared Error,Free Space Loss Squared Error,,,,,,
13943.1232171383,144.9047723,126.218562193,126.1577994508,154.715,351.4489910094,97.8363854132,349.1744481626,,,,,,
13935.373780446,148.0502372,126.2137333277,126.1529836623,154.796,479.4897124925,48.4382982323,476.8329013652,,,,,,
13928.8060120396,147.5072446,126.2096386863,126.1488974396,155.01,456.1789934259,55.3202053902,453.5880176571,,,,,,
13920.0146105412,151.5883562,126.2041547093,126.1434234548,154.945,647.4446024064,11.1331918481,644.357685322,,,,,,
13917.6693772465,149.9008078,126.202691194,126.1419590098,154.925,564.4828958351,25.0119234213,561.600730671,,,,,,
13916.2138622807,148.8795167,126.201782773,126.1410527047,154.902,517.0377448635,35.933830034,514.2796160644,,,,,,
13915.3162379184,148.5182628,126.2012224972,126.140492668,154.874,500.7645960798,40.0782334955,498.0502878766,,,,,,
13914.0061634013,144.4901195,126.200404715,126.1396775873,154.849,336.7387183904,106.6857723833,334.5136669176,,,,,,
13912.7608762488,144.8545304,126.1996273033,126.138902127,154.819,350.2747416531,98.5149467805,348.0054095473,,,,,,
13910.1328526729,147.8420847,126.1979864443,126.1372662843,154.78,471.0991424586,46.9213396172,468.4669893025,,,,,,
13905.6449391019,148.8847275,126.195183609,126.1344761103,154.692,517.5739382924,32.6186335693,514.815401983,,,,,,
13892.5295000192,150.7323762,126.1869874402,126.1262957598,154.596,605.4591946282,14.7120099351,602.4761093707,,,,,,
13884.7741764153,150.8554134,126.1821373016,126.1214706538,154.568,611.7679237739,14.3609665989,608.7705534299,,,,,,
13867.2782097885,150.78799,126.1711854589,126.1105430781,154.645,608.9763865854,15.1944819601,605.9870658139,,,,,,
13847.4788440063,150.9211164,126.1587750932,126.0981485465,154.686,616.1797330577,12.7583524519,613.1735469943,,,,,,
13837.6703424406,155.1765893,126.1526204892,126.0919927526,154.493,845.9137563279,0.6441495845,842.3907655331,,,,,,
13828.3466167166,155.5588792,126.1467660248,126.0861337634,154.374,868.6427235713,1.4686511954,865.0724014337,,,,,,
13819.436232217,155.8531853,126.1411674117,126.0805550702,154.347,886.4095107981,2.5605929943,882.8040069953,,,,,,
13802.2467324323,156.0920985,126.1303566209,126.0697494739,154.253,901.3414410434,3.4785924147,897.7059764274,,,,,,
13793.3870882568,157.2604087,126.1247793695,126.0641692111,154.227,973.2053582515,9.2927956022,969.4274138061,,,,,,
13784.4671190201,155.7318841,126.1191605225,126.0585602152,154.212,880.5061503697,2.3620127368,876.9133976746,,,,,,
13775.4869280592,157.3459585,126.1135000668,126.052896092,154.195,979.2557548725,10.1567044807,975.4664597826,,,,,,
13757.8454042647,156.4971809,126.1023693872,126.0417895289,154.159,927.5308635668,4.7837602893,923.8445668971,,,,,,
13749.2824756441,156.0669607,126.0969615776,126.0364155403,154.31,901.8336425911,3.1718210149,898.2008473964,,,,,,
13740.4486728875,156.1363811,126.0913791703,126.0308689534,154.286,906.3418616109,3.5584336544,902.7021409578,,,,,,
13731.6192166816,154.6536908,126.0857959222,126.0253243625,154.25,819.583364881,0.2301032636,816.1246177485,,,,,,
13713.891122253,154.5817585,126.0745748306,126.0141674193,154.174,816.1072601547,0.1838338513,812.6595207618,,,,,,
13705.3319838899,155.7060601,126.0691520851,126.0087842277,154.153,881.9281942351,2.6701524104,878.3463166815,,,,,,
13696.841281304,158.8688784,126.0637693509,126.0034549437,154.072,1080.1360589652,23.7741901716,1076.1751797228,,,,,,
13688.3546522536,158.6474736,126.0583858637,125.9981420934,153.993,1065.9788478305,21.9068331203,1062.0486394827,,,,,,
13671.0632459287,157.6197218,126.0474067363,125.9872114059,153.967,1000.6157138334,13.364301879,996.8110784786,,,,,,
13662.2038645195,158.8846754,126.041776117,125.981635688,153.964,1082.6100222898,22.5594164054,1078.656033316,,,,,,
13653.0923725791,155.4177804,126.0359814578,125.975882771,154.135,866.8253359959,1.4155774002,863.2901090825,,,,,,
13643.7932957518,155.9885112,126.030063511,125.9699979897,154.228,901.1111353584,3.8829143893,897.5085879354,,,,,,
13624.9344062362,158.2171388,126.0180492901,125.9581050653,154.018,1040.645257494,19.1768566297,1036.7813652676,,,,,,
13606.3710914262,160.0178852,126.0062071161,125.9463536245,153.838,1160.869263903,38.6994126716,1156.7942460827,,,,,,
13597.2248345668,161.4280031,126.0003664632,125.9405529981,153.797,1259.3591147319,58.5072484238,1255.1174376688,,,,,,
13579.1386133595,157.6776411,125.9888053178,125.9291010015,153.779,1007.9697983842,13.9624867102,1004.1823132306,,,,,,
13570.218951286,159.5880992,125.9830979855,125.9234447256,153.941,1133.3089608842,31.1375070818,1129.2961066283,,,,,,
13561.0922604669,160.2225494,125.9772542994,125.9176487299,154.008,1176.8262099837,37.5346075506,1172.7402365244,,,,,,
13552.0342667293,159.1470362,125.9714507093,125.9119283895,154.096,1104.5723911763,29.3009609025,1100.6194726507,,,,,,
13533.5506762986,159.9862716,125.9595959569,125.9002175461,153.734,1161.8590809644,39.7816750362,1157.8146553205,,,,,,
13524.1678486516,160.8656552,125.9535719303,125.8942438792,153.679,1222.999609766,51.6767635845,1218.8535582335,,,,,,
13514.9386958195,157.9655682,125.9476424883,125.8883067843,153.677,1028.950699929,18.6154987525,1025.1475668783,,,,,,
13505.8418524257,155.6095153,125.9417940873,125.8825012737,153.651,883.695362918,2.7242007555,880.1736819564,,,,,,
13487.0914009909,155.3589671,125.9297269009,125.8705303862,153.959,869.5678998252,2.4868252345,866.080178696,,,,,,
13477.7559045665,155.8811866,125.9237126191,125.8645871947,153.782,900.9962398605,5.0723444812,897.4502473146,,,,,,
13468.5749940324,152.7723316,125.9177938631,125.8587295032,153.629,724.3419778267,0.5786164148,721.1661970608,,,,,,
13459.0148607637,150.7514304,125.9116263401,125.8526140068,153.533,619.9510577833,7.3960588092,617.0158657366,,,,,,
13440.2831112935,152.1736675,125.8995292262,125.8405979978,153.471,693.430549408,1.6623782956,690.3303420303,,,,,,
13430.9508012458,151.0974136,125.8934960519,125.8345787219,153.463,638.2108260778,6.0643317775,635.237459769,,,,,,
13421.698394057,151.7895676,125.8875103937,125.8286064599,153.56,673.9715033171,3.6078434422,670.9165675197,,,,,,
13412.3995734286,152.0974192,125.8814905503,125.822618378,153.689,690.3651582365,1.6630186397,687.2749149644,,,,,,
13394.3828228195,153.41866,125.8698150326,125.8109496837,153.387,762.1856689078,0.0063457156,758.9388590352,,,,,,
13384.9501180097,154.8713865,125.8636960276,125.8048531236,153.339,844.8633625213,2.4786928514,841.446106541,,,,,,
13375.799108977,154.3530345,125.8577556366,125.7989341212,153.297,815.3366484431,1.1707986592,811.9809175044,,,,,,
13366.5029704101,155.2457349,125.8517168717,125.7929447525,153.271,867.4668474743,3.3883049721,864.0082958466,,,,,,
13348.4161260758,154.6108098,125.8399556265,125.7812057002,153.405,831.1460725507,1.4132687406,827.7620498748,,,,,,
13339.210721375,154.6992523,125.8339635513,125.775231542,153.422,836.5989768076,2.0114395865,833.2048945435,,,,,,
13330.2117635965,152.9677929,125.8281018603,125.7693850277,153.281,739.7533907861,0.0350464983,736.562829729,,,,,,
13321.4066178139,153.7168453,125.822362582,125.763679852,153.155,781.3794585641,0.4055719361,778.1021661025,,,,,,
13305.6700733079,152.2830824,125.812095897,125.7534459099,153.08,703.8216122967,0.594313946,700.7131264412,,,,,,
13299.3899762733,151.0909589,125.8079953063,125.7493363177,153.054,642.1978351034,3.8496052781,639.2282480791,,,,,,
13294.2678852761,150.5894217,125.804649402,125.7460302963,153.053,617.1940964382,6.0889426666,614.2849378646,,,,,,
13290.5410296703,151.2929838,125.8022140972,125.7436491342,153.057,652.7685018664,3.1117531539,649.7793400433,,,,,,
13289.9933696356,152.1244306,125.8018561725,125.7433135388,153.057,695.9633373961,0.8622411306,692.8779244924,,,,,,
13292.3288884058,152.7066175,125.8033824544,125.7448154256,153.053,726.9387710965,0.1199808363,723.7840559212,,,,,,
13295.0046466457,153.3916671,125.8051307561,125.7465246933,153.053,764.2538986883,0.1174207414,761.0169874531,,,,,,
13298.2870364121,152.8175822,125.8072749416,125.7486473778,153.049,732.7272324108,0.0637147458,729.5566981922,,,,,,
13307.1255983655,155.6232305,125.8130460061,125.7543461191,153.07,892.1502541568,6.4578524541,888.6470995578,,,,,,
13312.6335437899,157.1802104,125.8166404344,125.7578959894,153.082,987.3618429166,16.4528428091,983.6735209893,,,,,,
13318.7015196338,156.7793722,125.8205986114,125.761808885,153.124,962.0892339985,12.1896798389,958.4456621102,,,,,,
13325.3307586379,155.2193199,125.824920843,125.7660741537,153.288,867.4936849946,3.6493221203,864.0306959203,,,,,,
13339.7633069312,154.8965806,125.8343233626,125.7753531356,153.309,848.0458890323,2.6947868663,844.6147957348,,,,,,
13347.442565414,156.5637987,125.839322102,125.7802925892,153.255,947.6242484745,11.3218702915,943.9934622241,,,,,,
13355.0507180414,158.3327455,125.8442717203,125.7851600577,153.199,1059.345318126,26.5095802238,1055.5009285319,,,,,,
13362.8160749442,157.689245,125.8493207039,125.7901202145,153.184,1017.5541620785,19.95627789,1013.7807791823,,,,,,
13377.932407702,160.946765,125.8591408338,125.7998251754,153.222,1235.307379034,59.7183518952,1231.1413696285,,,,,,
13385.5602523225,157.7932076,125.8640919528,125.8047346272,153.219,1023.2624031296,18.6901239527,1019.4684260131,,,,,,
13392.9780248903,156.3407692,125.868904012,125.8094782953,153.47,932.1597243045,7.3482696557,928.5345680373,,,,,,
13400.2903419551,157.534124,125.8736450521,125.8141524029,153.63,1006.156598119,16.8684675514,1002.3859272087,,,,,,
13414.5809579008,155.9226797,125.8829031033,125.8233424217,153.427,905.9701045928,6.8208708554,902.3881779825,,,,,,
13421.8500874611,156.9504748,125.8876085619,125.8279840468,153.311,968.6094306817,13.2749086182,964.9016589242,,,,,,
13429.1710989462,156.5341449,125.8923450298,125.8327123244,153.307,942.5779621944,10.2537319606,938.9198992862,,,,,,
13436.2663454953,156.5038725,125.8969329715,125.8372798962,153.332,940.4399019252,8.7549264713,936.7847473042,,,,,,
13450.636566119,156.4945218,125.9062176528,125.8465342723,153.545,939.2991394995,7.3306742975,935.6443506047,,,,,,
13457.5725444346,156.1737368,125.9106954791,125.8509972985,153.787,919.4685308748,6.3440350677,915.8516699922,,,,,,
13464.6364956819,155.178488,125.9152535525,125.8555332366,153.655,859.8356760562,2.8476157501,856.3368903315,,,,,,
13471.5507930413,156.933894,125.9197127452,125.8599544636,153.491,965.5897183104,12.0748883112,961.8794389067,,,,,,
13478.3151729382,154.8769797,125.9240730384,125.8642860154,153.459,841.7363948337,1.9655470792,838.2708041571,,,,,,
13485.0063083515,155.46387,125.9283839661,125.8685862333,153.475,875.8808212344,3.8843285569,872.3449352595,,,,,,
13491.6240697785,155.607881,125.9326455173,125.8728160795,153.493,884.1740858264,4.3676025942,880.6196009511,,,,,,
13497.9372973282,154.7091663,125.9367090142,125.876843137,153.518,831.3028589759,1.1559825727,827.8542982637,,,,,,
13503.6526622276,152.9912707,125.9403860591,125.8804928317,153.634,734.994276626,0.7135675903,731.7503598551,,,,,,
13508.7233406909,150.2848439,125.943647035,125.8837378989,153.836,595.4139740777,13.127260125,592.4938648188,,,,,,
13512.9324034216,149.3082557,125.9463529725,125.8864341028,153.908,548.5817269298,20.0681089934,545.7784990513,,,,,,
13516.4024099875,153.6684459,125.948583149,125.8886532982,153.788,771.7168769992,0.0029761498,768.3907909345,,,,,,
13519.0248266502,153.4019092,125.9502681989,125.890326618,153.723,756.8871761649,0.0660956794,753.5925936542,,,,,,
13520.567679433,153.8220154,125.9512594157,125.8913078834,153.659,780.1244223761,0.0436874374,776.779039138,,,,,,
13523.2370629312,152.9439081,125.952974113,125.8930049636,153.613,731.7513604965,0.4463467868,728.510517488,,,,,,
13525.8452933001,151.638101,125.9546492014,125.8946679696,153.612,662.7243441892,3.9836128182,659.6396962917,,,,,,
13529.7507597278,150.8744931,125.9571568121,125.8971625526,153.634,623.8670412737,7.6701684691,620.8736476867,,,,,,
13534.3523066739,151.2779255,125.9601104314,125.9001041144,153.644,644.0338182818,5.6981246686,640.9917598475,,,,,,
13539.3730129402,148.3659983,125.9633319534,125.9033212115,153.665,504.5718619841,28.2811420812,501.8794594362,,,,,,
13545.1686010767,149.2096796,125.9670491911,125.9071103929,153.684,543.0097316531,20.5691311307,540.2198683234,,,,,,
13551.2304554012,147.6647441,125.9709355082,125.9110670156,153.745,473.222466693,39.5799007993,470.6213312195,,,,,,
13557.9143831464,147.5469506,125.9752186281,125.9154263325,153.956,467.9228421334,40.2723429872,465.339620266,,,,,,
13565.1894343358,142.6079142,125.979878146,125.9201615526,153.893,278.4810884203,126.4969389926,276.4915830134,,,,,,
13572.7784550498,147.0996543,125.9847360925,125.925088974,153.855,448.3622167455,46.2447016395,445.8397709097,,,,,,
13580.1394323798,146.317481,125.9894454676,125.9298875069,153.9,415.6539684391,59.0057341474,413.229028605,,,,,,
13587.472196373,147.3185361,125.9941342552,125.9346340108,153.999,457.2712685619,47.0522449954,454.7301140367,,,,,,
13594.7600174445,146.7025661,125.9987917985,125.9393561781,154.178,431.1108862616,57.1148071529,428.6462703279,,,,,,
13601.4016710361,146.1268797,126.0030342112,125.943667917,154.26,407.3620378779,64.3062903859,404.9691572564,,,,,,
13607.613307191,150.1719771,126.0070000723,125.947694767,154.146,586.8158545498,15.4215088571,583.9461147484,,,,,,
13613.5006358402,150.3779005,126.0107572064,125.9515019909,154.099,596.6489441244,14.0932630559,593.75767229,,,,,,
13618.8745618337,144.0520959,126.0141852826,125.9549770698,154.132,327.5057099561,102.3315157604,325.3662194405,,,,,,
13623.6002230781,141.0992888,126.0171987073,125.9580241911,154.168,229.2578939571,171.6024335234,227.4694415653,,,,,,
13627.4107573193,149.2991487,126.0196278194,125.9604853202,154.199,544.6932083543,24.1950981115,541.9360924324,,,,,,
13630.1498801362,151.4156479,126.0213735162,125.9622458544,154.218,647.8756756961,7.982614489,644.8691714806,,,,,,
13632.0170740727,148.6875326,126.0225633145,125.9634526978,154.241,516.383807401,31.0078291849,513.7008327116,,,,,,
13632.795149791,153.923213,126.0230590656,125.9639544147,154.256,781.7201406403,0.1048380214,778.418589564,,,,,,
13632.7506685023,157.9037077,126.0230307251,125.9639188743,154.247,1020.1501102319,13.3715112032,1016.3775643786,,,,,,
13632.7506685023,150.8209068,126.0230307251,125.9639188743,154.247,617.8698487396,11.7655393607,614.9346578266,,,,,,
13632.628378169,151.483926,126.0229528094,125.9638414414,154.251,651.2747158768,7.6235296335,648.2611558122,,,,,,
13632.5505666752,147.6154825,126.0229032325,125.9637921717,154.245,468.7956940724,43.9505022828,466.2394794247,,,,,,
13632.5505666752,146.0996442,126.0229032325,125.9637921717,154.245,405.4525369054,66.411999955,403.0755278775,,,,,,
13632.489421557,146.2853529,126.0228642742,125.9637534548,154.249,412.9674040102,63.2445958971,410.5684453119,,,,,,
13632.3337992499,147.2045156,126.0227651194,125.963645903,154.238,451.1745454832,49.469902805,448.666553421,,,,,,
13632.3337992499,145.1436486,126.0227651194,125.963645903,154.238,367.8725034553,82.6708539811,365.6081850774,,,,,,
13632.0558865544,148.6394734,126.0225880446,125.9634699258,154.236,514.2011335614,31.3211099845,511.5235031806,,,,,,
13632.0558865544,146.8834692,126.0225880446,125.9634699258,154.236,437.6463696321,54.0597091649,435.1763625809,,,,,,
13632.0558865544,146.9221399,126.0225880446,125.9634699258,154.236,439.265847087,53.4925495624,436.7912677577,,,,,,
13632.0558865544,147.1527084,126.0225880446,125.9634699258,154.236,448.9838271161,50.2155286402,446.4819862349,,,,,,
13631.9780763157,147.7688597,126.0225384664,125.9634206549,154.239,475.4771719495,41.8756567823,472.902487197,,,,,,
13631.8557844438,147.837961,126.0224605453,125.9633432168,154.24,478.4989031608,40.9861033575,475.9160600903,,,,,,
13631.8557844438,148.8895976,126.0224605453,125.9633432168,154.24,525.6131400429,28.6268058419,522.9059570798,,,,,,
13631.8557844438,149.5638816,126.0224605453,125.9633432168,154.24,556.9854119766,21.7726609228,554.198505276,,,,,,
13631.7001639543,150.6954561,126.0223613871,125.9632446732,154.23,611.6822820586,12.493000581,608.7616027126,,,,,,
13631.7001639543,148.6395771,126.0223613871,125.9632446732,154.23,514.2160523295,31.2528282008,511.5384466046,,,,,,
13631.7001639543,148.9014968,126.0223613871,125.9632446732,154.23,526.1634106314,28.3929463524,523.4548372426,,,,,,
13631.7001639543,141.1623684,126.0223613871,125.9632446732,154.23,231.0133620618,170.9198432125,229.2198123512,,,,,,
13631.7946389051,142.0026449,126.0224215847,125.9633044977,154.236,257.2604405394,149.9732132353,255.3675372062,,,,,,
13632.4171420547,142.2646261,126.0228182214,125.9637076875,154.249,265.7199410923,144.22506147,263.7963231643,,,,,,
13633.8512579537,143.6408633,126.0237319198,125.9646261306,154.274,312.449360468,113.6385144627,310.3633180673,,,,,,
13635.4412566975,147.3975772,126.0247448213,125.9656517723,154.301,459.3274275386,48.197234334,456.7979638881,,,,,,
13636.842369153,148.859544,126.0256372957,125.9665590088,154.34,524.0887618061,30.1341271759,521.3872953785,,,,,,
13638.0100766232,147.0689935,126.0263810269,125.9673082467,154.349,445.28112053,53.377730978,442.7915396946,,,,,,
13638.7886057102,146.0356988,126.0268768488,125.9678111138,154.375,402.7201161868,69.8110581427,400.3529558743,,,,,,
13639.0221733955,143.2426035,126.0270255956,125.9679692057,154.391,298.4129900002,124.2867445212,296.376122583,,,,,,
13639.0221733955,148.9271297,126.0270255956,125.9679692057,154.391,527.1230506009,29.8538786552,524.4147679931,,,,,,
13639.0221733955,144.628389,126.0270255956,125.9679692057,154.391,348.2112668978,95.3085735373,346.0107205032,,,,,,
